time,pos_x,pos_y,yaw,pitch,roll
0.0,0.0,0.0,0.0,0.0,0.0
1642606419.664,-0.0017566834576427937,-0.003939291927963495,-0.00018238009857882671,0.0003651588285140848,-0.0009150833309695105
1642606419.765,0.005852715112268925,-0.0033874446526169777,-0.0017148148947483148,-0.000905749339890789,-0.0018921200634351178
1642606419.866,0.003222788218408823,-0.0064785294234752655,-0.0007253298746856876,0.0020138143226402427,-0.0012578369102382951
1642606419.966,0.5104873180389404,0.044700734317302704,-0.001690188828678514,0.0004499302341090014,-0.001339156810713049
1642606420.067,0.5076172947883606,0.051471125334501266,-0.0010997221116771257,-2.3467555442036804e-05,-0.0006641213027051109
1642606420.168,0.5079257488250732,0.051420338451862335,-0.0011070366521090036,-0.0003302773117783502,-0.0010011439959164148
1642606420.269,0.5066836476325989,0.049021217972040176,-0.001062708792543263,-0.0003059362757057541,-0.0010219268533373297
1642606420.37,0.5066019892692566,0.04839606583118439,-0.0010240880519153891,-7.974243011091174e-05,-0.0008917552820582056
1642606420.471,0.5047973990440369,0.049062468111515045,-0.0009480703591658261,-4.284719746224838e-05,-0.0007747326969907202
1642606420.572,0.5034205317497253,0.05011434853076935,-0.0007858266732691363,0.00012662931304807112,-0.0006811741932412079
1642606420.672,0.5020222663879395,0.05040224269032478,-0.0006339612084783257,0.00012436753814544323,-0.0007514869403398434
1642606420.773,0.5008039474487305,0.048530593514442444,-0.0007424735299120204,-0.00030944530939300605,-0.0011367012505445373
1642606420.874,0.5005937814712524,0.04943118244409561,-0.0007911065890428733,-0.00013957691886856645,-0.0008421352565158713
1642606420.975,0.5072126984596252,0.04496023431420326,-0.0007548892901219219,0.00048372008274684256,-0.0007892049493556579
1642606421.076,0.5069091320037842,0.05227962136268616,-0.0009409383729385304,0.00036482564066653316,-0.0006194290837978505
1642606421.177,0.5077395439147949,0.05142803117632866,-0.0008799489837167533,0.00037048520537099575,-0.0007333759502262284
1642606421.278,0.5077779293060303,0.051295116543769836,-0.0007409206973032659,0.0002935119123133424,-0.000822435882898758
1642606421.378,0.5078808665275574,0.049828171730041504,-0.0007539710787253998,0.00018826332955354522,-0.0009487223115486877
1642606421.479,0.5077025294303894,0.05031667649745941,-0.0007953000473859323,2.1237814615565575e-05,-0.0010658992368727774
1642606421.58,0.5020520687103271,0.04752958193421364,-0.0010353219146413406,-0.000218858578704391,-0.0012876238279339875
1642606421.681,0.5017151832580566,0.05022043734788895,-0.0008395676583212899,-0.0003108889641725594,-0.000945219950199506
1642606421.782,0.5010685920715332,0.04820850491523743,-0.0006061370828625847,-8.626420491531041e-05,-0.000859359369551547
1642606421.883,0.5007208585739136,0.050338417291641235,-0.0006753052001063029,-0.0005260605792073184,-0.000996623967442086
1642606421.984,0.5006122589111328,0.051910649985075,-0.0006872298991509138,-0.00044846090029038415,-0.001160941462657609
1642606422.084,0.5005086064338684,0.047943152487277985,-0.000707355130003589,5.7835242602148695e-05,-0.0009397997826070131
1642606422.185,0.5003613829612732,0.04830384626984596,-0.0007476701846637403,-0.00019026581593985394,-0.0008499711962237934
1642606422.286,0.5054205060005188,0.05319344997406006,-0.0011720446324781308,-0.0008541039127577901,-0.0007597054754897284
1642606422.387,0.5032637119293213,0.05257388576865196,-0.0010037890497856688,-0.0013298372428101775,-0.0009744245198053512
1642606422.488,0.5005239248275757,0.047832176089286804,-0.0008533746856125693,-0.0009773456738530928,-0.0012982212526792632
1642606422.589,0.5001015663146973,0.048225581645965576,-0.0006294537370739403,-0.0005915902889123939,-0.0010130575111111505
1642606422.69,0.4996659457683563,0.04980636015534401,-0.0007811422007938095,-0.0004074811663695633,-0.0007525203136975938
1642606422.79,0.4999459981918335,0.05308409035205841,-0.0012016068063374584,-0.00023588089407530966,-0.0007384888427974818
1642606422.891,0.5028932094573975,0.045506030321121216,9.605772962245842e-05,0.0007549958645041128,-0.0007804222890040814
1642606422.992,0.5029097199440002,0.045822713524103165,0.00039914294998664773,0.0007749657058060887,-0.001078923876790395
1642606423.093,0.5043554306030273,0.05009991675615311,0.0014127820379353899,-0.00020108269296661405,-0.0023572050495941745
1642606423.194,0.501541018486023,0.04982532933354378,-0.0025240011825183343,-0.0018481611492311386,-0.00076414883257643
1642606423.295,0.5055530667304993,0.046555884182453156,0.0014021371156380112,0.001498586711851127,-0.0005363988621811241
1642606423.396,0.5085268020629883,0.04919213056564331,-0.0009048111912718689,0.0005444270844668273,-0.00030081266312639854
1642606423.496,0.5082484483718872,0.04750420153141022,-0.0008147613313758603,0.0007082943214777384,-0.00024367663325533659
1642606423.597,0.4973037838935852,0.044874828308820724,-0.0012488947782547577,0.00023421759470996446,-0.0006212859392710084
1642606423.698,0.4903557002544403,0.05092686787247658,-0.0011077099724135175,0.0005387488060539097,-0.0006368488344766612
1642606423.799,0.5145184397697449,0.06428064405918121,-0.0017627154170229138,0.00039180460369390557,-0.0004447776899657626
1642606423.9,0.5151607394218445,0.07670103758573532,-0.002101182543959321,0.00014985348237043115,-0.0005791090544820253
1642606424.001,0.5388755798339844,0.08351916819810867,-0.0010130674508554377,0.0004836197676093252,-0.0012208676409285197
1642606424.102,0.5953826308250427,0.0895225927233696,1.4470556934249964e-06,0.002111604212240644,-0.003533741911845806
1642606424.202,0.6165996789932251,0.08793991804122925,0.000632993037733424,0.0010460715685121154,-0.003346169188126898
1642606424.303,0.6356682777404785,0.08731334656476974,0.001097170795094743,0.0021899121315466594,-0.004223710024259222
1642606424.404,0.6927487254142761,0.08686962723731995,-0.0007571412184249883,0.0014387582972895884,-0.006669326120302946
1642606424.505,0.7465458512306213,0.07155600190162659,-0.013957657539294758,-0.0004607913839986177,-0.005639066731959473
1642606424.606,0.7764585614204407,0.055929508060216904,-0.029899043114919074,-0.004835562894546386,-0.0033656270090680666
1642606424.707,0.829420268535614,0.05086227133870125,-0.0477328659387382,-0.01563040502790953,-0.0067043344426731604
1642606424.808,0.8609311580657959,0.041440971195697784,-0.06584913781699933,-0.021327978949966422,-0.0069528380207661685
1642606424.909,0.9098911881446838,0.02718593366444111,-0.08526449036727078,-0.0353078253033079,-0.014277974646667864
1642606425.009,0.951948881149292,0.006116984412074089,-0.10087790500622093,-0.0389140553064836,-0.016998951457854003
1642606425.11,0.9900837540626526,0.012101429514586926,-0.11663774694626701,-0.04102651609977541,-0.018970765064196406
1642606425.211,1.0563809871673584,0.0039048430044203997,-0.13147747724713285,-0.043088025334331044,-0.01858756577391124
1642606425.312,1.078497290611267,0.0007964742835611105,-0.14325135561920543,-0.04933145334601854,-0.018106833887825507
1642606425.413,1.108939528465271,-0.03699185326695442,-0.15766770851143797,-0.04953069273150261,-0.013824601006703182
1642606425.514,1.1984814405441284,-0.035839490592479706,-0.1711607453626424,-0.0724054043597226,-0.0034552333004187925
1642606425.615,1.2156708240509033,-0.051651448011398315,-0.18710888634353987,-0.0736323133680633,-0.0012726213472301036
1642606425.715,1.2623789310455322,-0.08431928604841232,-0.22244054537415064,-0.072337811144861,0.005704308505790627
1642606425.816,1.2892051935195923,-0.10705454647541046,-0.25082475474842797,-0.0758622530321024,0.01265385495603288
1642606425.917,1.3163357973098755,-0.131593719124794,-0.282166132858126,-0.07350716909437846,0.015072151728615894
1642606426.018,1.3387426137924194,-0.15763264894485474,-0.3158342992173889,-0.0737280686813938,0.01732238837927891
1642606426.119,1.4201633930206299,-0.18334096670150757,-0.323206682363349,-0.06973888365071199,0.022056297097955393
1642606426.22,1.4373210668563843,-0.19018390774726868,-0.32399609146784214,-0.06885936433203509,0.021906292487809828
1642606426.321,1.4859309196472168,-0.19911351799964905,-0.32397968709394687,-0.05827031244295328,0.025522748812348756
1642606426.421,1.5244922637939453,-0.20720523595809937,-0.3243760891846497,-0.049710194310693706,0.027647723796031146
1642606426.522,1.597638726234436,-0.22767047584056854,-0.32247384635888204,-0.04534907194881776,0.02640652506308275
1642606426.623,1.659497618675232,-0.24908336997032166,-0.32207478362384784,-0.040677090759510634,0.024723218622053796
1642606426.724,1.6883751153945923,-0.2749984562397003,-0.3229777393780694,-0.04061822646103679,0.028565924378182707
1642606426.825,1.745846152305603,-0.2900184988975525,-0.32358210496100975,-0.03733311946302782,0.02649146477238526
1642606426.926,1.7923699617385864,-0.2992006540298462,-0.32544759765774633,-0.037267615518421664,0.02537940437388256
1642606427.027,1.8088897466659546,-0.3208007514476776,-0.3217385803975915,-0.04673209189026578,0.029307776612789608
1642606427.127,1.8817695379257202,-0.33562174439430237,-0.3201634948409321,-0.03844412849080733,0.031576580583104516
1642606427.228,1.9433530569076538,-0.3559802174568176,-0.3208595159748062,-0.03500965581509558,0.02902603907019449
1642606427.329,2.007708787918091,-0.3736826777458191,-0.32065968258695043,-0.032962767365096936,0.02789644976985902
1642606427.43,2.083751678466797,-0.38573259115219116,-0.3191904832637446,-0.034124626311240185,0.02608414785357677
1642606427.531,2.169767141342163,-0.41997718811035156,-0.3202485960606042,-0.03223616187986127,0.02688640010120811
1642606427.632,2.2083632946014404,-0.4298909902572632,-0.3189619649109501,-0.03391303174528923,0.026710568774933396
1642606427.733,2.28076434135437,-0.4676145613193512,-0.3165579975882971,-0.03446870709744772,0.029343006405125185
1642606427.833,2.3482110500335693,-0.48618069291114807,-0.31788002433647156,-0.033851909363720394,0.029968781675742198
1642606427.934,2.414456605911255,-0.5070520043373108,-0.3183450184011014,-0.03735874209296638,0.028456410670872817
1642606428.035,2.49633526802063,-0.5403174757957458,-0.31744633054063487,-0.03769043051970203,0.031318033795387945
1642606428.136,2.5789954662323,-0.5698254108428955,-0.317667320920534,-0.03843126964835459,0.032435292896716636
1642606428.237,2.651482582092285,-0.5956204533576965,-0.3174375121516289,-0.03782376745145809,0.032870517605195576
1642606428.338,2.72700572013855,-0.6125085353851318,-0.31895145662905244,-0.0381315181517498,0.03184264063919315
1642606428.439,2.8245465755462646,-0.6326925158500671,-0.32139459621180055,-0.037421052459660584,0.031969893479635754
1642606428.539,2.89261794090271,-0.6627292633056641,-0.3195135965214492,-0.03779803032790106,0.03151543081715249
