time,pos_x,pos_y,yaw,pitch,roll
1642606476.65,38.3585871248099,9.852892855753403,1.1258151580977165,-0.1752826870874476,-0.1181245643137799
1642606477.356,38.594617337090895,10.376695789647075,1.123411502902617,-0.17871530527507462,-0.11568330094079711
1642606478.062,38.82351924135426,10.883557655813249,1.1209434351739,-0.1913744613433954,-0.12019642232915467
1642606478.768,39.06734656719486,11.391089817319541,1.1096007945833843,-0.19552589070798557,-0.11820956818998626
1642606479.373,39.27607925277697,11.8435093440641,1.107558229024726,-0.19533586848570267,-0.11719613478150717
1642606480.079,39.522162674412044,12.350920043004406,1.105506454833161,-0.18928844480488705,-0.11658173747784395
1642606480.785,39.76768781696361,12.856596037216583,1.1019551399768595,-0.18877348074812692,-0.1286699302014306
1642606481.491,40.01885532154869,13.356195782524532,1.0973143446075142,-0.18137951855125659,-0.14357352781425095
1642606482.197,40.27101813641273,13.85456114611539,1.0934214956144843,-0.18545629251851484,-0.1423353272370951
1642606482.903,40.52437584915206,14.360472097220693,1.0906364517768028,-0.18362695457429837,-0.14142693674187745
1642606483.609,40.770971730572526,14.854627948783763,1.0905736835359947,-0.18895787475145703,-0.14484194208425544
1642606484.315,41.0348588958256,15.360694884199125,1.0873330057363408,-0.18376419555460533,-0.15910092337738357
1642606485.021,41.29139272870273,15.851197355589909,1.078711476759105,-0.18322286313493164,-0.1644331598101734
1642606485.727,41.55423055261365,16.339856898120672,1.0646110058975968,-0.1934403814189475,-0.16380755731546026
1642606486.332,41.79006719431468,16.772913630251267,1.054030664840415,-0.18078686609026295,-0.1625428625874645
1642606487.038,42.057196180787045,17.267721661703348,1.052803781325967,-0.18534870334730413,-0.16336945466088265
1642606487.744,42.32867627916162,17.766127695641874,1.0491199180730584,-0.18556107080434045,-0.16436359984542223
1642606488.349,42.58227952546657,18.196537826552483,1.034474595344587,-0.18447159638325264,-0.16036281714058576
1642606489.055,42.85943960743117,18.683486359745952,1.035245650205323,-0.1857298951349844,-0.16015535830148428
1642606489.762,43.13775167451896,19.176119601190106,1.0346507976326769,-0.18818882191665484,-0.16172199087295622
1642606490.468,43.41485468215651,19.65074241649615,1.0342467040186702,-0.18880771026315019,-0.1597021290087104
1642606491.174,43.69673889368901,20.14469147571058,1.0330953235905298,-0.189210036009444,-0.1630349063403233
1642606491.88,43.98024968187831,20.630432072134482,1.032249253324699,-0.19441597819119416,-0.17023191142000527
1642606492.586,44.2586220260159,21.119280568875546,1.0323721508081976,-0.19439983600239766,-0.1659140195383559
1642606493.292,44.53358810087283,21.608455979382654,1.030105027782432,-0.18577386845403068,-0.17014260248470336
1642606493.998,44.819801792908194,22.094717445887408,1.0302496254898763,-0.18533454698201868,-0.1742491597988458
1642606494.603,45.06817945388715,22.52068181111736,1.0295900807256644,-0.18217712243963943,-0.17660740174279202
1642606495.309,45.34156929103546,22.999201863665416,1.0280838078930346,-0.1837826720081184,-0.17977540943936873
1642606496.015,45.62734067826259,23.486047727780523,1.028420248432106,-0.18207571602668549,-0.17933931815635057
1642606496.721,45.91471779886722,23.983334155513482,1.02835557863734,-0.18393682709861803,-0.1840794487517027
1642606497.427,46.192200093807955,24.46418187586865,1.0274431215854913,-0.18223582600100915,-0.1854288228981424
1642606498.133,46.47309214330893,24.942928611207247,1.027513071462469,-0.18671324450969307,-0.18936493747103547
1642606498.839,46.755027979423105,25.427738505317684,1.0281164308658244,-0.1873492228982591,-0.1873459680621399
1642606499.545,47.037045200397145,25.915091889731865,1.0185789146519122,-0.18506721264356013,-0.1801913825332091
1642606500.251,47.32595109586333,26.390522648005724,1.0050907292174736,-0.18464845078928438,-0.18038214174857953
1642606500.856,47.59351758348033,26.824113649672466,1.0038570142658412,-0.18654642698378612,-0.180131408195381
1642606501.562,47.89222163044863,27.312481193524576,1.002246584925777,-0.18063986326596998,-0.1805080174906755
1642606502.268,48.18804546349777,27.796303461258073,1.0011251854864345,-0.18221435159526056,-0.18023892743207645
1642606502.974,48.48389918673656,28.272669089369966,0.9987006620392971,-0.170794585187536,-0.17450427257363588
1642606503.68,48.779315546753445,28.75721798395406,1.0014908998309517,-0.18034859802554326,-0.17363897719620663
1642606504.386,49.078727150464296,29.242956412372823,1.0014453645550199,-0.1762383513353548,-0.17193142322184266
1642606505.092,49.36904118207265,29.720640088740126,1.000366844250297,-0.17453936615529597,-0.1723180531713523
1642606505.798,49.664610155850774,30.19613621482839,0.9996549757222157,-0.17713019111224326,-0.173486050811561
1642606506.504,49.967104441501334,30.682300109548674,0.9987883222887589,-0.176594038337265,-0.17050452226018392
1642606507.21,50.25893624621293,31.155815135381733,0.998778100793831,-0.1724097022874985,-0.16582979309323703
1642606507.916,50.55944560183737,31.644296487974987,0.9985064606539272,-0.17177360081658666,-0.16494693742834313
1642606508.622,50.862118832523755,32.13017012642959,0.9987174708662653,-0.17343358583144342,-0.1672335864494388
1642606509.328,51.15654413913916,32.60194311168065,0.9975694059093344,-0.17187927575369794,-0.17237353320125745
1642606510.034,51.45483945622576,33.085057881386845,0.996053121038416,-0.17457338943177061,-0.17377299136805027
1642606510.74,51.75810876973704,33.57521783201831,0.9954536874110302,-0.17247003751983933,-0.16790085424339374
1642606511.446,52.05570944576817,34.05091341954108,0.9967052097278352,-0.17033054114723356,-0.1675124237749296
1642606512.152,52.34861584658114,34.52439378372846,0.9993610721970838,-0.1684461991593964,-0.16392193405725294
1642606512.758,52.6128297175206,34.94747678053326,1.0161427476498455,-0.16581278200173485,-0.16765553868010483
1642606513.464,52.88977875870849,35.4501804694661,1.0240607370894321,-0.1650054230786797,-0.17116611203194604
1642606514.17,53.16616951620601,35.925920540987946,1.0249575523419436,-0.1658782911521359,-0.16891809367767416
1642606514.876,53.452607789053715,36.42257274595453,1.02536658069395,-0.16437035109248133,-0.16777612304171627
1642606515.481,53.70666609890301,36.8569641152677,1.0245240567318867,-0.16441980688960658,-0.16769804869289404
1642606516.187,53.98465538166847,37.32687454206358,1.023124905054671,-0.15643316927116935,-0.17016260138890668
1642606516.792,54.23819018142149,37.76366091930886,1.0233117177788984,-0.16337028103425888,-0.17019181210655343
1642606517.498,54.51504277302599,38.234268040152195,1.024033318413244,-0.16371918099057792,-0.17419055952220544
1642606518.204,54.79035012857273,38.70795129685062,1.0232882305085602,-0.16259356227182092,-0.17597373767498448
1642606518.809,55.05211720639411,39.156324646576145,1.023286675438161,-0.16349189338303835,-0.17757382553829557
1642606519.515,55.329994321217086,39.626524107032516,1.0232489527633195,-0.1653358665200813,-0.18085149964061084
1642606520.221,55.60568370209914,40.10179446656322,1.0229761957997736,-0.16674088217202931,-0.18023722101687592
1642606520.826,55.87574916720287,40.529297246258146,0.9911236894573658,-0.17089544329965373,-0.17514272735111586
1642606521.532,56.168177637858086,40.98846174041979,0.9907748544625083,-0.17485052614007604,-0.1754208386381802
1642606522.238,56.47747115806587,41.47550971489949,0.9895134886675397,-0.17443897416472146,-0.17530490573521376
1642606522.944,56.783972709325695,41.95626105228764,0.9903305852050424,-0.1774927488796849,-0.1736567672736265
1642606523.65,57.08381458067449,42.435289497658246,0.9894586322965074,-0.17037589923528823,-0.17132028741874591
1642606524.356,57.3910394533504,42.92530891474965,0.9912416123764383,-0.17993051259359485,-0.17092387754865007
1642606525.063,57.68340570121647,43.39110760750837,0.9913366792095969,-0.17702383498484492,-0.17104795621286903
1642606525.769,57.97003824909348,43.84770930086427,0.9897788311893987,-0.17832295518622876,-0.1813562958716977
1642606526.374,58.23643595871663,44.27474919720123,0.9884881399500073,-0.17592005405254618,-0.18283392669813747
1642606526.979,58.50095864892128,44.700789692218144,0.9899769819093533,-0.1793484462100622,-0.17734082143197355
1642606527.685,58.81409413294368,45.1915587062335,0.9903763137891946,-0.17359024706007944,-0.17038194976108542
1642606528.391,59.112462620138615,45.66880921921554,0.9925374291000236,-0.17710253962140846,-0.16271731068249945
1642606529.097,59.41348781259254,46.14629066375995,0.9910332423318692,-0.17679402986601508,-0.1625249767651136
1642606529.803,59.70542338257727,46.60550324946378,0.9903243917436914,-0.17807047578141466,-0.16332719876613944
1642606530.408,59.973132815858406,47.03383340325183,0.9921362521172705,-0.18023917730867237,-0.16149090603922509
1642606531.114,60.274556637987004,47.51396771396249,0.9908733216910572,-0.1752021388346154,-0.1592623678119434
1642606531.82,60.57310681808453,47.987884763779725,0.9909553268995036,-0.1772495926622739,-0.16263350338459182
1642606532.526,60.86927940874488,48.459836698120995,0.990827410110883,-0.1788828313820597,-0.16360647298631406
1642606533.232,61.17208723311919,48.92990026369596,0.9895397829833116,-0.17647914077057866,-0.16401800957711912
1642606533.837,61.439509458101426,49.354710915728496,0.9896002308586703,-0.17508073491387496,-0.16516670854494667
1642606534.543,61.740236134929795,49.835637663064865,0.9918471011509709,-0.17770068945749082,-0.16510668750493018
1642606535.249,62.03232156615598,50.2999605959144,0.991895417304069,-0.17802799908387565,-0.16340279391227952
1642606535.955,62.334489175350086,50.775211233658666,0.9903611262184894,-0.17849064544978152,-0.16225336611949545
1642606536.661,62.62972921531296,51.25046402437621,0.9921684611984484,-0.18565497550936821,-0.16080905225669842
1642606537.267,62.915560204515856,51.69767245543241,0.9910169765083854,-0.17994189154222723,-0.16348180332951923
1642606537.973,63.215391238652835,52.17911556414841,0.9915598187901012,-0.18129062962012815,-0.16142442559366374
1642606538.578,63.47929772367012,52.59963785429628,0.9915204904045523,-0.18290421621858485,-0.16333772144804432
1642606539.284,63.78870075606425,53.0791962699536,0.9894841187682684,-0.17899710101352048,-0.163872252872616
1642606539.99,64.09404288818206,53.560155635799035,0.9911190263482874,-0.1783901220346925,-0.16346935725758502
1642606540.696,64.39368647073425,54.03850401383029,0.9916450012116124,-0.17966901686937792,-0.1636896484549234
1642606541.402,64.70039667777665,54.516447452807974,0.9899902597078629,-0.17402574842264648,-0.17025256874747474
1642606542.108,64.99207089192389,55.00173110895238,0.9921313895324427,-0.1830009513551047,-0.15828540410999564
1642606542.814,65.29564065758154,55.478235905865084,0.9900160533234632,-0.18290655705806874,-0.15800256204321875
1642606543.52,65.59239531920524,55.951636368365726,0.9916332504249054,-0.1847817662320186,-0.15591993291089626
1642606544.226,65.89333684544341,56.42988256010409,0.9912299584874319,-0.18421503160749716,-0.16029442908381866
1642606544.932,66.17726699337524,56.89579656761699,0.991846831697521,-0.18859002453890952,-0.15998552521265216
1642606545.537,66.44975753771651,57.323237558805616,0.9905038773935011,-0.18710415489476512,-0.1614601104726699
1642606546.243,66.7488073642184,57.79619418323606,0.990070342556941,-0.19029740462252887,-0.15449351134820843
1642606546.949,67.051424098182,58.27249003975045,0.9920905750782202,-0.1921291871808261,-0.1509309421145455
1642606547.655,67.35360326413563,58.7488188594434,0.9921815312642677,-0.19295498408137962,-0.1497539904634152
1642606548.361,67.66591061399612,59.237117447037974,0.9913446260542252,-0.19440649624699904,-0.14623601448371715
1642606548.966,67.92603725611526,59.65978833386797,0.9901995396951611,-0.1960951600469058,-0.1462782933458541
1642606549.571,68.20047086323802,60.084062392432024,0.9873916932898458,-0.19364253586652513,-0.15034428832684918
1642606550.278,68.51079981702982,60.559485717107876,0.9871921470325553,-0.1945761742368561,-0.15013079791730638
1642606550.984,68.81915767788277,61.03447537415852,0.9879706299905066,-0.19499725560786724,-0.1483919445379247
1642606551.589,69.09807285135459,61.46355167342839,0.9873593191988375,-0.19689787356314223,-0.14618844116697505
1642606552.194,69.36801563232596,61.876955633530706,0.9862844110846749,-0.19907516471308434,-0.13888829470043623
1642606552.9,69.67648437315097,62.354306233491094,0.9864396978580222,-0.20019336716768937,-0.14093117826281623
1642606553.606,69.98737912901407,62.83494168642048,0.986463097780822,-0.2013948393885873,-0.13831698515244445
1642606554.312,70.29885456301265,63.3119243798657,0.9859631939135092,-0.20289317421872777,-0.13928140543536918
1642606554.917,70.56631460914672,63.72654454784394,0.9829437674194818,-0.20395323993191403,-0.1402208371092942
1642606555.623,70.87329020027731,64.19864929524714,0.9840363841586168,-0.20694489472337432,-0.1361987560168707
1642606556.228,71.14386039913839,64.61432815129697,0.9841472321215209,-0.20808311940118693,-0.1360124020112666
1642606556.934,71.44991598819598,65.08221313169274,0.9855440726798402,-0.2106976619634665,-0.135305366036043
1642606557.539,71.73481249963179,65.51328209353657,0.982658109409642,-0.2117657619532672,-0.1377208997794742
1642606558.245,72.0493124862469,65.9826530422286,0.9839259061159764,-0.21495515900292075,-0.13577487518237505
1642606558.951,72.35633324356006,66.45103396188672,0.9830215835368977,-0.21690013669308866,-0.13592371224268263
1642606559.657,72.66384073826072,66.91617860272461,0.984117767548012,-0.218598148713639,-0.1348570170371101
1642606560.263,72.93766207794528,67.33222572037747,0.9835692892406979,-0.22031332803294176,-0.135360515856306
1642606560.868,73.20496334242195,67.75124695678079,0.981418943359653,-0.22301136327894483,-0.13508331602760085
1642606561.574,73.51349931035877,68.22167975378706,0.9811543412932853,-0.2260564180110116,-0.13399023111303376
1642606562.179,73.80965361030516,68.6476482545969,0.9813680678678108,-0.22825401515724195,-0.13322523355996524
1642606562.885,74.0963700645563,69.09308823252704,0.9810567428121204,-0.23258072060557253,-0.13035231778254308
1642606563.49,74.38719460063044,69.52057454617224,0.9805003506769686,-0.23256357198308922,-0.1305373332278539
1642606564.196,74.69269066237354,69.9808741926493,0.9785928003379247,-0.23400662749254186,-0.12549071139801055
1642606564.902,74.97413847758985,70.4515593451713,0.9784902614476026,-0.22021233831967832,-0.10264921839997174
1642606565.608,75.28423885964328,70.9252296716961,0.9777019738492698,-0.22089539239745404,-0.1070244450680904
1642606566.213,75.52947782554217,71.35067856286626,1.0238310191334825,-0.20634803467062257,-0.13341714791586515
1642606566.919,75.80588567675863,71.80095006461504,1.0248400306542054,-0.21095499283960806,-0.13307668767751757
1642606567.625,76.09393865228476,72.28974727706637,1.0254785814282728,-0.21438862588070998,-0.13350748222641934
1642606568.331,76.3838764267069,72.77369316221443,1.0265035874718103,-0.21746483679268563,-0.13260877405649937
1642606569.037,76.66437755696012,73.2481097976075,1.025344392098068,-0.22143124520619978,-0.13226777423630942
1642606569.643,76.92242094806127,73.6872665465204,1.0232149440776601,-0.22029783786364993,-0.13386081691887955
1642606570.349,77.2178919212333,74.17313078958523,1.0161621556725569,-0.22536905627931933,-0.12904290178021602
1642606571.055,77.51117849277969,74.66265017489171,1.0151922462246437,-0.22808240677931718,-0.12962206380739938
1642606571.761,77.8140612879037,75.14925664835226,1.0157093001276212,-0.229698258437942,-0.13047412971284944
1642606572.467,78.09768594854974,75.62184566817785,1.0140197761196057,-0.23338589463984943,-0.1315068406512725
1642606573.072,78.35687454559788,76.04016281705312,1.0116224047785027,-0.23057134372645477,-0.1357367669596698
1642606573.677,78.62330849806132,76.45899406876704,1.0113496859596167,-0.22885856197718385,-0.1369425673641834
1642606574.282,78.88756736130482,76.87839717780545,1.0108422251087723,-0.22822847527168597,-0.13868783249560698
1642606574.988,79.17699144962776,77.35681339224853,1.0099420375484525,-0.22796925624965927,-0.1412725022183235
1642606575.593,79.43120769075502,77.77239560535749,1.007003419051356,-0.2278581449211581,-0.143533744502215
1642606576.199,79.68381616117018,78.188114436428,1.0091500736132752,-0.22822443366884534,-0.1438497773711579
1642606576.905,79.97862913185314,78.65844337933044,1.0085599197653474,-0.23039402212464138,-0.14485819740810657
1642606577.611,80.26108583493686,79.13500089844442,1.0075704972678299,-0.23448625981523494,-0.14359760772215832
1642606578.216,80.52496666829867,79.55498014264997,1.0065751254060977,-0.2325210523075556,-0.14480681622374886
1642606578.922,80.81506931673876,80.02407651568076,1.00678807160456,-0.23563672035952404,-0.1439636130304278
1642606579.527,81.07500977099618,80.44334108475402,1.0052441349981278,-0.23360438151553636,-0.14559920736997412
1642606580.233,81.37013293739517,80.91837345027028,1.004902840317549,-0.2329001580394088,-0.1449171503992831
1642606580.939,81.66786111565283,81.38639388123036,1.0042641776734629,-0.23887374357213065,-0.14179222869678249
1642606581.645,81.97060166960428,81.8576273322094,1.00297296485298,-0.23954679898129327,-0.1383686031793266
1642606582.25,82.23574663608986,82.27810570014694,1.003563685351876,-0.2337608259012091,-0.13591242560113745
1642606582.956,82.52201154608547,82.74386013463274,1.0025809833423127,-0.23333553162723822,-0.13545660415567048
1642606583.662,82.8112558761664,83.21907596528739,1.0002462728821642,-0.2429317911846233,-0.13700690395793025
1642606584.267,83.08129591703309,83.63459572137437,0.9990986240821073,-0.23488759868487882,-0.13087752659724836
1642606584.973,83.37107768591638,84.10301547661292,0.999067234419165,-0.2377003904396328,-0.1291074275841903
1642606585.679,83.66764500096285,84.57857294020349,0.9989183147948327,-0.24112862038943006,-0.13006585841215024
1642606586.385,83.96255559073563,85.04966217671966,0.9974911539059662,-0.24934767004744585,-0.13149168157783442
1642606586.991,84.2223165858467,85.47228951705658,0.9938109445519399,-0.23919594864432725,-0.1303413049305395
1642606587.697,84.51901719574508,85.93395436749128,0.9924440897626778,-0.24351016283659047,-0.12950021740211046
1642606588.302,84.80308043170885,86.37028103488777,0.9941490431548796,-0.2354504702799176,-0.12675456649450267
1642606589.008,85.09875171624702,86.82890535311056,0.9937673088251837,-0.2403752587067551,-0.12393667096648255
1642606589.613,85.36162818535308,87.2654251863062,0.9962633884652529,-0.23292695665424962,-0.12436757766936853
1642606590.319,85.59707979867787,87.73935403767953,1.0796486666390883,-0.20445077963316047,-0.14544644365431425
1642606591.025,85.86264270139401,88.2424489150294,1.0859097508062832,-0.2314053937605325,-0.14161300264475726
1642606591.731,86.10597838758247,88.71582581339541,1.0860557422868469,-0.22983810728129503,-0.13569804880214256
1642606592.336,86.33454642916148,89.15217661089098,1.0851346319879112,-0.23748204580324175,-0.13826963325886332
1642606592.941,86.55857493459392,89.59130615900781,1.0824054298303214,-0.23338463233892712,-0.13752961197150085
1642606593.546,86.7924740689917,90.03579501232132,1.0812607634389872,-0.22371350618162542,-0.13192720268921168
1642606594.252,87.044237389298,90.51506068901519,1.0820235718630067,-0.22712217277890243,-0.12564174584934906
1642606594.959,87.30037365431541,91.00778217967479,1.083328774107629,-0.2303266065086342,-0.12195603659343597
1642606595.665,87.5546826509613,91.50618055359571,1.077278213171797,-0.23713861817831394,-0.12858538972095088
1642606596.371,87.84091668059493,91.99738519538161,1.0493030241654218,-0.23999870269740045,-0.12232795226744024
1642606596.976,88.07983885028041,92.41933208158146,1.0486403163561175,-0.2410261484419503,-0.11749074659711313
1642606597.581,88.32727635838775,92.85582242139049,1.048008765074015,-0.2349730968485402,-0.11469333703399054
1642606598.287,88.61156598970224,93.33284887785419,1.0263011117923753,-0.23741811317311587,-0.11009719121456786
1642606598.892,88.86124284718404,93.75623710257727,1.0244352955345635,-0.237329139181196,-0.10901856249644812
1642606599.598,89.1383898440765,94.22187882267337,1.0245491620403682,-0.24058667023341762,-0.11051523125173468
1642606600.304,89.43327914578701,94.71622576546307,1.0245864858452038,-0.23524537298766515,-0.11511355109404411
1642606601.01,89.70865197232222,95.19215009583463,1.024055603127333,-0.2409610919342249,-0.11660547855600294
1642606601.716,89.99696873961392,95.66859818141629,1.0228272583237197,-0.24245036130628786,-0.11523064286356537
1642606602.422,90.2921781164954,96.14755107599619,1.0202278840301329,-0.2399900863009715,-0.11141487045957936
1642606603.128,90.57716705028878,96.60677382648574,1.0207669678406663,-0.24564954745015533,-0.10653396283872599
1642606603.834,90.85693888727053,97.09282500956809,1.0166469949789394,-0.23793505141102522,-0.11912910193085492
1642606604.54,91.15200942900184,97.57841299719654,1.016717072856125,-0.2381386160353942,-0.11991192699239661
