time,pos_x,pos_y,yaw,pitch,roll
1643127271.43,0.07645649595042515,4.860240337332595,0.20794151634369115,-0.01966692390961683,-0.017547457115761795
1643127279.13,0.2559789662745993,8.028510456168577,-0.11855859862190439,-0.04058860745433222,-0.0147521162349053
1643127280.23,0.6706722864646288,7.786818564163927,-0.17943438408553486,-0.02764489348361314,-0.029449172887818592
1643127281.33,1.3661631604380213,7.757427264079031,-0.36065536669591697,-0.02960469726786897,-0.04077291969405132
1643127282.43,1.8626606070750227,7.4836440035481395,-0.5390876935097529,-0.025764261266396086,-0.029997169600583042
1643127283.629,2.329320995628618,7.108058360783003,-0.712466901261725,-0.029116088559220182,-0.021505423942313605
1643127284.63,2.7402099123317094,6.746222739369137,-0.7378794595612062,-0.04252980251305181,-0.01893597266774235
1643127285.629,3.2153129020115157,6.155183702484328,-0.7273544239530674,-0.05266111481401639,-0.022649083144101963
1643127286.63,3.535986130257383,6.000813791874654,-0.7593456112279593,-0.05429714032001494,-0.03315081020840592
1643127287.53,3.89606537568402,5.646000915472353,-0.7595264433223345,-0.05757036019750487,-0.02185331688384171
1643127288.43,4.288694387735715,5.286529593062772,-0.7622532904014243,-0.05091876999396929,-0.026439046672681023
1643127289.329,4.662057928168002,4.914073096321018,-0.7691009157020926,-0.06980185897334612,-0.035533790762268806
1643127290.229,5.040809062342116,4.547693269764911,-0.7695133270855996,-0.08359374792712594,-0.03742584433164168
1643127291.129,5.410227751516823,4.1726673117919475,-0.7741968746256424,-0.08674460868379294,-0.03691806962008692
1643127292.03,5.728154669059252,3.6610409402334416,-0.753429002586557,-0.0847600642389835,-0.02273587497923209
1643127292.93,6.164527310986273,3.38355072970664,-0.7746080031314303,-0.07627274460988356,-0.03377555763992261
1643127293.83,6.5799283510889905,2.987834843165555,-0.7812894747539337,-0.08793528462390507,-0.019954028085447172
1643127294.73,6.971664593344544,2.568884198266721,-0.7741123413456925,-0.0944033336767324,-0.02408415795365088
1643127295.63,7.36859851644757,2.190142936245924,-0.7698583016463997,-0.10666381666642792,-0.023127262682046193
1643127296.429,7.722205636583817,1.8189984390856575,-0.7664885661303652,-0.11139721175243199,-0.026722961042645862
1643127297.229,8.096483815292132,1.4567983532180548,-0.7692423648384813,-0.11121375810136089,-0.01384552763747913
1643127298.029,8.48106149775801,1.0755199775303512,-0.7731052605338737,-0.11185043682045212,-0.004604230040192275
1643127298.829,8.831443131769518,0.7132579355433241,-0.7874542366735864,-0.06608766257526595,0.0177344636477437
1643127299.629,9.166598779317235,0.2922269034909776,-0.7935497577473685,-0.09523820387601692,0.020468972548443678
1643127300.429,9.575854329651165,-0.07643931559063724,-0.7994107130662556,-0.13119941794887058,0.033908372805307035
1643127301.229,9.95623119747961,-0.4781275340188775,-0.8013025736796622,-0.1651101506148486,0.04742460209839329
1643127302.029,10.317563921174814,-0.8527979009905482,-0.7680162660401175,-0.08366561371018348,0.02171269634260401
1643127302.829,10.742553134175916,-1.206287817675388,-0.6901342232423351,-0.04746125884294936,0.01754461588962929
1643127303.629,11.168888957347663,-1.519435899361022,-0.5790876566017918,-0.02393372383851737,0.039082278799075415
1643127304.329,11.595423720103064,-1.7897483757979662,-0.5385010478792882,-0.017742750086998348,0.03296575195192835
1643127305.129,12.039133674020624,-2.095474758792183,-0.5282166673795764,0.02055334050887956,0.0039111843767495
1643127305.929,12.506896717461101,-2.3769205981517776,-0.5266546666226083,-0.0034296963524411772,-0.0039284908494957
1643127306.629,12.937950193594965,-2.6473369717613173,-0.5275883301055543,0.004661533129205591,-0.0060323336278604815
1643127307.429,13.412529279827936,-2.9236949341454865,-0.5279865152098161,-0.002617041636695506,-0.008345919499314076
1643127308.129,13.851190696871196,-3.1772192892731406,-0.5239452946831109,-0.013162682103852616,-0.009009403388739122
