time,pos_x,pos_y,yaw,pitch,roll
0.0,0.0,0.0,0.0,0.0,0.0
1643127271.43,0.0030420811381191015,-0.007199745159596205,0.0007847455129815921,0.0015139016527188631,-0.0032047105045552005
1643127271.53,0.004149562679231167,-0.005968589801341295,0.0013926859097104418,0.0010499110523879685,-0.0032502429489843676
1643127271.63,-0.00015955349954310805,-0.00430509215220809,0.00011819971984452977,0.0005725467625034292,-0.001610838925162961
1643127271.73,0.0008439465891569853,-0.005381497088819742,-0.00012582790882542877,0.0005397426479768179,-0.001498917874544105
1643127271.83,0.00333460234105587,-0.008503909222781658,-0.0009697754151585499,0.0013176507690675554,-0.0019714804957142364
1643127271.93,0.0021264811512082815,-0.008078587241470814,0.0008980571357671018,0.002201168626083011,-0.003103331233882972
1643127272.03,0.003139937063679099,-0.007270213682204485,0.0004285694287427297,0.0011958368164514026,-0.002808922937313044
1643127272.13,0.001795947435311973,-0.008057543076574802,0.0007318756263832416,0.0011358227765282927,-0.0027149061186187607
1643127272.23,0.003893174696713686,-0.007683389354497194,0.00046977485398505764,0.0006891708314557126,-0.0025118050313560902
1643127272.33,0.0031809161882847548,-0.007879075594246387,0.0004222610747694419,0.0008574361532645123,-0.0026548175324892288
1643127272.43,0.002036689780652523,-0.007981919683516026,0.00023292730902392376,0.001266324966362266,-0.0027616947356167397
1643127272.53,0.004340832121670246,-0.007605412974953651,0.0004141826148009854,0.0010109740108662471,-0.002695768319697371
1643127272.63,0.004204103723168373,-0.007357066962867975,0.0004248646129973761,0.0011946814913450325,-0.0029193155558050275
1643127272.73,0.005178709048777819,-0.006681044586002827,0.0004935822385486437,0.0009791594153235493,-0.002533579605275858
1643127272.83,0.004175096284598112,-0.007598202209919691,0.0004645903704064476,0.0011596350434633252,-0.0026739518397322515
1643127272.93,0.004083407577127218,-0.008270530961453915,0.000386532486485962,0.0012114643318610941,-0.002834716143316407
1643127273.03,0.003977425862103701,-0.008251222781836987,0.0005112730314304414,0.0009810957287398536,-0.0029665292000157907
1643127273.13,0.003999339882284403,-0.008269628509879112,0.0005298008100218145,0.0008217737011345736,-0.002754880309640405
1643127273.231,0.003052982734516263,-0.008860895410180092,0.00032214002810065673,0.0013214183413266932,-0.0027937501476697816
1643127273.331,0.0033213896676898003,-0.008650554344058037,0.00023004013093150486,0.0013525882947155474,-0.0026047989329997445
1643127273.631,0.004609751980751753,-0.0086527643725276,0.0006751544958753126,0.000933114201841644,-0.0025136441800689803
1643127274.03,0.0052232807502150536,-0.008211981505155563,0.0005123867246611155,0.0011274348889489247,-0.002862263806236051
1643127274.132,0.0054327514953911304,-0.006920292973518372,0.0010949993313530504,0.0002968976319652178,-0.0023170173996650044
1643127274.23,0.0032195907551795244,-0.009157932363450527,0.0011341907812912882,0.0004759721043005361,-0.0022560056724776996
1643127274.33,0.005634335335344076,-0.008141180500388145,0.0006326202257832534,0.0006277389243505693,-0.0023693958613101003
1643127274.43,0.0044733574613928795,-0.008725355379283428,0.0006889797592431149,0.0007248181417224063,-0.002582678382159455
1643127274.53,0.004595206584781408,-0.009225135669112206,0.000613867105690599,0.0009128154226402352,-0.002322979075380022
1643127274.63,0.005072262603789568,-0.008598416112363338,0.0004820886224157457,0.0015387954493573247,-0.002728822196628575
1643127274.73,0.004980143159627914,-0.007761971093714237,0.0009485212858910935,0.000780796721466705,-0.002828008692871667
1643127274.83,0.005348003935068846,-0.007685779593884945,0.0010865717499848563,-0.0001013503936054449,-0.001815342773631881
1643127274.93,0.0031640364322811365,-0.010020144283771515,0.0011583862930169106,0.0002106400772520974,-0.002288488437329053
1643127275.03,0.004401008598506451,-0.008746684528887272,0.0008996547398803727,-7.927350110464743e-05,-0.0023507918262942657
1643127275.33,-0.0037278304807841778,-0.00766118336468935,0.0008454579172856493,0.0011935860845789163,-0.0025037280076028417
1643127275.43,0.006051140837371349,-0.004857901483774185,0.0002530227941290345,0.0009715764867000219,-0.0023020738288886834
1643127275.53,0.003561571007594466,-0.0066792843863368034,0.0005719489698017486,0.0018208312110698094,-0.0031049836302418604
1643127275.63,0.005283976439386606,-0.006010362412780523,0.0005123575408746804,0.000964000706875762,-0.002635611992328136
1643127275.73,0.004075722768902779,-0.007086482364684343,0.000993641473713698,0.0006450056560732182,-0.0018501155991231815
1643127275.83,-0.0009287119610235095,-0.00939696840941906,0.0008523047235159538,0.0015561264695788757,-0.002576365779652137
1643127277.53,0.025191154330968857,-0.010505220852792263,0.002782002016594756,0.0017587865623490027,-0.00258806616566128
1643127277.63,0.037863653153181076,-0.011649849824607372,0.004261531285809473,0.0011175447564535474,-0.0028883840967050545
1643127277.73,0.025562996044754982,-0.010684249922633171,0.0036103347664893466,-0.00033917902800854394,-0.0022294116434437346
1643127277.83,0.028802277520298958,-0.0021033170633018017,0.009370101643703783,-0.006123211893660666,-0.0012510808116161555
1643127277.93,0.07113773375749588,-0.015345259569585323,0.010884817143167514,0.00017338728446685494,-0.00205522249494737
1643127278.031,0.09200690686702728,-0.009707266464829445,0.007414027058071935,-0.004770742060009929,-0.0013182344818313287
1643127278.13,0.15255199372768402,-0.005019098520278931,0.010282097248471544,-0.011154611062194043,0.0011058463561576316
1643127278.23,0.18222710490226746,-0.004294969607144594,0.012220042551887265,-0.016478054706694893,0.004184484183842063
1643127278.33,0.21770153939723969,-0.0072531127370893955,0.014085230104248999,-0.017267724377465175,0.005998181753045376
1643127278.43,0.24884779751300812,0.0011563233565539122,0.015493929765629952,-0.018717391719144792,0.0019131481334074309
1643127278.53,0.291397362947464,-0.00936419703066349,0.017162294269553395,-0.025263392870991327,0.004539146117747433
1643127278.63,0.3287354111671448,-0.004947315435856581,0.018441878480058935,-0.02250380813372794,0.0030297844239654177
1643127278.73,0.3821362853050232,-0.0022134154569357634,0.019203133961082416,-0.025550733735073876,0.006411711638867186
1643127278.829,0.4176977872848511,-0.003308676416054368,0.01728201408694125,-0.031758344659163454,0.0060032371691583234
1643127278.929,0.4558797776699066,0.004285440780222416,0.016297226457300012,-0.0361246625885729,0.005005708297240568
